#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SRR10995705_assembly.fasta	3	290018	290450	-	MARR	2-434/435	===============	0/0	99.54	81.52	megares	MEG_3663	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARR	
SRR10995705_assembly.fasta	4	40576	40989	-	HNS	1-414/414	===============	0/0	100.00	86.72	megares	MEG_3271	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS	
SRR10995705_assembly.fasta	4	201031	201468	-	AAC6-PRIME	1-438/438	===============	0/0	100.00	95.43	megares	MEG_296	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	
SRR10995705_assembly.fasta	5	184377	185194	+	BACA	1-818/822	========/======	2/2	99.39	86.33	megares	MEG_1189	Drugs:Bacitracin:Undecaprenyl_pyrophosphate_phosphatase:BACA	
SRR10995705_assembly.fasta	6	218467	218789	+	SOXS	1-323/324	========/======	2/6	98.77	82.52	megares	MEG_6551	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_resistance_regulator:SOXS	
SRR10995705_assembly.fasta	7	174651	175283	-	CRP	1-633/633	===============	0/0	100.00	87.99	megares	MEG_2132	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CRP	
SRR10995705_assembly.fasta	8	72235	73983	+	MSBA	1-1749/1749	===============	0/0	100.00	83.99	megares	MEG_4061	Drugs:Multi-drug_resistance:Multi-drug_ABC_efflux_pumps:MSBA	
SRR10995705_assembly.fasta	9	165862	168975	+	ACRD	1-3114/3114	===============	0/0	100.00	97.27	megares	MEG_404	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ACRD	
SRR10995706_assembly.fasta	1	265659	266528	+	ROBA	1-870/870	===============	0/0	100.00	81.61	megares	MEG_6082	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ROBA	
SRR10995706_assembly.fasta	10	95934	97834	+	PBP2	1-1901/1902	===============	0/0	99.95	83.17	megares	MEG_5400	Drugs:betalactams:Penicillin_binding_protein:PBP2	
SRR10995706_assembly.fasta	10	155844	156198	-	RAMA	21-375/375	===============	0/0	94.67	80.00	megares	MEG_6044	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_regulator:RAMA	
SRR10995706_assembly.fasta	11	36545	37738	+	ACRA	1-1194/1194	===============	0/0	100.00	83.17	megares	MEG_399	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRA	
SRR10995706_assembly.fasta	11	37761	40892	+	ACRB	1-3132/3150	========/======	2/2	99.40	85.16	megares	MEG_401	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRB	
SRR10995706_assembly.fasta	12	9177	10362	-	EMRD	6-1191/1191	========/======	2/2	99.50	83.23	megares	MEG_2729	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRD	
SRR10995706_assembly.fasta	13	129561	130270	-	BAER	1-710/723	===============	0/0	98.20	92.39	megares	MEG_1191	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAER	
SRR10995706_assembly.fasta	13	130267	131670	-	BAES	1-1404/1404	===============	0/0	100.00	95.73	megares	MEG_1194	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAES	
SRR10995706_assembly.fasta	13	133079	136159	-	MDTC	1-3081/3081	===============	0/0	100.00	96.72	megares	MEG_3750	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTC	
SRR10995706_assembly.fasta	13	136160	139282	-	MDTB	1-3123/3123	===============	0/0	100.00	96.77	megares	MEG_3748	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTB	
SRR10995706_assembly.fasta	13	139282	140520	-	MDTA	1-1242/1242	========/======	1/3	99.76	97.02	megares	MEG_3744	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTA	
SRR10995706_assembly.fasta	18	41381	42103	-	SDIA	1-723/723	===============	0/0	100.00	93.64	megares	MEG_6176	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:SDIA	
SRR10995706_assembly.fasta	19	29073	30439	-	CPXAR	1-1367/1374	===============	0/0	99.49	85.52	megares	MEG_2119	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
SRR10995706_assembly.fasta	19	30436	31134	-	CPXAR	1-699/699	===============	0/0	100.00	86.84	megares	MEG_2122	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
SRR10995706_assembly.fasta	2	290480	292015	-	EMRB	1-1539/1539	========/======	1/3	99.81	84.53	megares	MEG_2725	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRB	
SRR10995706_assembly.fasta	2	292032	293204	-	EMRA	1-1173/1173	========/======	2/2	99.91	82.79	megares	MEG_2721	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRA	
SRR10995706_assembly.fasta	2	293331	293861	-	EMRR	1-531/531	===============	0/0	100.00	85.31	megares	MEG_2734	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_regulator:EMRR	
SRR10995706_assembly.fasta	3	289615	290004	-	MARA	1-390/390	===============	0/0	100.00	87.69	megares	MEG_3662	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	
SRR10995706_assembly.fasta	3	290018	290450	-	MARR	2-434/435	===============	0/0	99.54	81.52	megares	MEG_3663	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARR	
SRR10995706_assembly.fasta	4	42251	42856	-	PMRG	1-606/606	===============	0/0	100.00	95.55	megares	MEG_5802	Multi-compound:Drug_and_metal_resistance:Drug_and_metal_MFS_efflux_pumps:PMRG	
SRR10995706_assembly.fasta	4	243962	247075	+	ACRD	1-3114/3114	===============	0/0	100.00	97.27	megares	MEG_404	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ACRD	
SRR10995706_assembly.fasta	5	40576	40989	-	HNS	1-414/414	===============	0/0	100.00	86.72	megares	MEG_3271	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS	
SRR10995706_assembly.fasta	5	201031	201468	-	AAC6-PRIME	1-438/438	===============	0/0	100.00	95.43	megares	MEG_296	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	
SRR10995706_assembly.fasta	6	184377	185194	+	BACA	1-818/822	========/======	2/2	99.39	86.33	megares	MEG_1189	Drugs:Bacitracin:Undecaprenyl_pyrophosphate_phosphatase:BACA	
SRR10995706_assembly.fasta	7	14102	14424	-	SOXS	1-323/324	========/======	2/6	98.77	82.52	megares	MEG_6551	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_resistance_regulator:SOXS	
SRR10995706_assembly.fasta	8	144210	145958	-	MSBA	1-1749/1749	===============	0/0	100.00	83.99	megares	MEG_4061	Drugs:Multi-drug_resistance:Multi-drug_ABC_efflux_pumps:MSBA	
SRR10995706_assembly.fasta	9	174651	175283	-	CRP	1-633/633	===============	0/0	100.00	87.99	megares	MEG_2132	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CRP	
SRR11068400_assembly.fasta	1	109560	110429	+	ROBA	1-870/870	===============	0/0	100.00	80.92	megares	MEG_6082	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ROBA	
SRR11068400_assembly.fasta	1	410120	410442	+	SOXS	1-323/324	===============	0/0	99.69	82.35	megares	MEG_6551	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_resistance_regulator:SOXS	
SRR11068400_assembly.fasta	10	12368	12805	-	AAC6-PRIME	1-438/438	===============	0/0	100.00	98.40	megares	MEG_296	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	
SRR11068400_assembly.fasta	10	130745	131177	+	MARR	2-434/435	===============	0/0	99.54	82.45	megares	MEG_3663	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARR	
SRR11068400_assembly.fasta	10	131192	131547	+	MARA	1-356/390	==============.	0/0	91.28	89.33	megares	MEG_3662	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	
SRR11068400_assembly.fasta	11	101315	102013	+	CPXAR	1-699/699	===============	0/0	100.00	87.12	megares	MEG_2122	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
SRR11068400_assembly.fasta	11	102010	103376	+	CPXAR	1-1367/1374	===============	0/0	99.49	85.22	megares	MEG_2121	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
SRR11068400_assembly.fasta	12	7450	8640	+	BCR	1-1191/1191	===============	0/0	100.00	80.44	megares	MEG_1210	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:BCR	
SRR11068400_assembly.fasta	12	104786	105508	-	BAER	1-723/723	===============	0/0	100.00	99.45	megares	MEG_1191	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAER	
SRR11068400_assembly.fasta	12	105505	106908	-	BAES	1-1404/1404	===============	0/0	100.00	98.65	megares	MEG_1194	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAES	
SRR11068400_assembly.fasta	12	108317	111397	-	MDTC	1-3081/3081	===============	0/0	100.00	98.90	megares	MEG_3750	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTC	
SRR11068400_assembly.fasta	12	111398	114520	-	MDTB	1-3123/3123	===============	0/0	100.00	98.75	megares	MEG_3748	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTB	
SRR11068400_assembly.fasta	12	114520	115761	-	MDTA	1-1242/1242	===============	0/0	100.00	99.03	megares	MEG_3744	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTA	
SRR11068400_assembly.fasta	13	26454	27680	+	GESA	1-1227/1227	===============	0/0	100.00	98.70	megares	MEG_3132	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESA	
SRR11068400_assembly.fasta	13	27677	30844	+	GESB	1-3168/3168	===============	0/0	100.00	99.02	megares	MEG_3133	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESB	
SRR11068400_assembly.fasta	13	30807	32318	+	GESC	1-1512/1512	===============	0/0	100.00	98.21	megares	MEG_3134	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESC	
SRR11068400_assembly.fasta	16	12318	13511	+	ACRA	1-1194/1194	===============	0/0	100.00	83.08	megares	MEG_399	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRA	
SRR11068400_assembly.fasta	16	13534	16665	+	ACRB	1-3132/3150	========/======	2/2	99.40	85.57	megares	MEG_401	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRB	
SRR11068400_assembly.fasta	16	111198	112355	+	AMPH	1-1158/1158	===============	0/0	100.00	80.31	megares	MEG_729	Drugs:betalactams:Penicillin_binding_protein:AMPH	
SRR11068400_assembly.fasta	17	15936	16290	+	RAMA	21-375/375	===============	0/0	94.67	80.00	megares	MEG_6044	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_regulator:RAMA	
SRR11068400_assembly.fasta	17	78948	80849	-	PBP2	1-1902/1902	===============	0/0	100.00	82.70	megares	MEG_5400	Drugs:betalactams:Penicillin_binding_protein:PBP2	
SRR11068400_assembly.fasta	2	152658	155771	-	ACRD	1-3114/3114	===============	0/0	100.00	98.84	megares	MEG_404	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ACRD	
SRR11068400_assembly.fasta	2	339525	340130	+	PMRG	1-606/606	===============	0/0	100.00	98.68	megares	MEG_5802	Multi-compound:Drug_and_metal_resistance:Drug_and_metal_MFS_efflux_pumps:PMRG	
SRR11068400_assembly.fasta	2	380917	382560	+	YOGI	1-1644/1644	========/======	5/6	99.82	80.33	megares	MEG_7842	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_ABC_efflux_pumps:YOGI	
SRR11068400_assembly.fasta	23	11729	12914	-	EMRD	6-1191/1191	========/======	2/2	99.50	83.74	megares	MEG_2729	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRD	
SRR11068400_assembly.fasta	3	132686	133099	+	HNS	1-414/414	===============	0/0	100.00	88.65	megares	MEG_3271	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS	
SRR11068400_assembly.fasta	3	325523	326245	-	SDIA	1-723/723	===============	0/0	100.00	98.75	megares	MEG_6176	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:SDIA	
SRR11068400_assembly.fasta	3	372767	374191	-	MDTK	1-1425/1425	===============	0/0	100.00	98.88	megares	MEG_3760	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MDTK	
SRR11068400_assembly.fasta	31	9349	10166	+	BACA	1-818/822	========/======	2/2	99.39	85.71	megares	MEG_1189	Drugs:Bacitracin:Undecaprenyl_pyrophosphate_phosphatase:BACA	
SRR11068400_assembly.fasta	32	1	637	-	KDPE	1-637/678	========/======	2/2	93.81	81.35	megares	MEG_3448	Drugs:Aminoglycosides:Aminoglycoside_efflux_pumps:KDPE	
SRR11068400_assembly.fasta	34	1987	2802	+	SULII	1-816/816	===============	0/0	100.00	100.00	megares	MEG_6637	Drugs:Sulfonamides:Sulfonamide-resistant_dihydropteroate_synthases:SULII	
SRR11068400_assembly.fasta	34	2839	3557	+	APH3-DPRIME	1-719/828	==============.	0/0	86.84	100.00	megares	MEG_1019	Drugs:Aminoglycosides:Aminoglycoside_O-phosphotransferases:APH3-DPRIME	
SRR11068400_assembly.fasta	34	4383	5657	+	TETA	1-1275/1275	===============	0/0	100.00	100.00	megares	MEG_7024	Drugs:Tetracyclines:Tetracycline_resistance_MFS_efflux_pumps:TETA	
SRR11068400_assembly.fasta	4	43230	43862	+	CRP	1-633/633	===============	0/0	100.00	87.68	megares	MEG_2132	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CRP	
SRR11068400_assembly.fasta	6	19137	20885	-	MSBA	1-1749/1749	===============	0/0	100.00	85.13	megares	MEG_4061	Drugs:Multi-drug_resistance:Multi-drug_ABC_efflux_pumps:MSBA	
SRR11068400_assembly.fasta	7	97277	98219	-	CTX	1-943/943	===============	0/0	100.00	91.83	megares	MEG_2435	Drugs:betalactams:Class_A_betalactamases:CTX	
SRR11068400_assembly.fasta	7	177280	178643	-	MDTK	1-1364/1374	========/======	2/2	99.20	80.59	megares	MEG_3759	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MDTK	
SRR11068400_assembly.fasta	9	134250	135788	-	EMRB	1-1539/1539	===============	0/0	100.00	84.21	megares	MEG_2725	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRB	
SRR11068400_assembly.fasta	9	135805	136977	-	EMRA	1-1173/1173	========/======	2/2	99.91	82.20	megares	MEG_2721	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRA	
SRR11068400_assembly.fasta	9	137104	137634	-	EMRR	1-531/531	===============	0/0	100.00	85.69	megares	MEG_2734	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_regulator:EMRR	
SRR11068401_assembly.fasta	1	184517	185880	-	MDTK	1-1364/1374	========/======	2/2	99.20	80.66	megares	MEG_3759	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MDTK	
SRR11068401_assembly.fasta	1	283221	283576	-	MARA	1-356/390	==============.	0/0	91.28	89.33	megares	MEG_3662	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	
SRR11068401_assembly.fasta	1	283591	284023	-	MARR	2-434/435	===============	0/0	99.54	82.45	megares	MEG_3663	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARR	
SRR11068401_assembly.fasta	1	396951	397388	+	AAC6-PRIME	1-438/438	===============	0/0	100.00	96.58	megares	MEG_285	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	
SRR11068401_assembly.fasta	1	541224	541637	+	HNS	1-414/414	===============	0/0	100.00	89.13	megares	MEG_3271	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS	
SRR11068401_assembly.fasta	1	732549	733271	-	SDIA	1-723/723	===============	0/0	100.00	98.75	megares	MEG_6176	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:SDIA	
SRR11068401_assembly.fasta	10	79595	80293	+	CPXAR	1-699/699	===============	0/0	100.00	87.12	megares	MEG_2122	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
SRR11068401_assembly.fasta	10	80290	81656	+	CPXAR	1-1367/1374	===============	0/0	99.49	85.08	megares	MEG_2121	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
SRR11068401_assembly.fasta	11	88487	88809	-	SOXS	1-323/324	===============	0/0	99.69	82.97	megares	MEG_6551	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_resistance_regulator:SOXS	
SRR11068401_assembly.fasta	13	1	638	-	KDPE	1-638/678	========/======	2/2	93.95	81.53	megares	MEG_3448	Drugs:Aminoglycosides:Aminoglycoside_efflux_pumps:KDPE	
SRR11068401_assembly.fasta	16	7100	8743	-	YOGI	1-1644/1644	========/======	7/10	99.70	80.17	megares	MEG_7842	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_ABC_efflux_pumps:YOGI	
SRR11068401_assembly.fasta	16	44924	45529	-	PMRG	1-606/606	===============	0/0	100.00	98.68	megares	MEG_5802	Multi-compound:Drug_and_metal_resistance:Drug_and_metal_MFS_efflux_pumps:PMRG	
SRR11068401_assembly.fasta	2	301723	302592	+	ROBA	1-870/870	===============	0/0	100.00	81.26	megares	MEG_6082	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ROBA	
SRR11068401_assembly.fasta	3	270839	271656	-	BACA	1-818/822	========/======	2/2	99.39	85.71	megares	MEG_1189	Drugs:Bacitracin:Undecaprenyl_pyrophosphate_phosphatase:BACA	
SRR11068401_assembly.fasta	4	16149	16781	+	CRP	1-633/633	===============	0/0	100.00	87.84	megares	MEG_2132	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CRP	
SRR11068401_assembly.fasta	4	381378	382563	+	EMRD	6-1191/1191	========/======	2/2	99.50	83.74	megares	MEG_2729	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRD	
SRR11068401_assembly.fasta	5	53186	55087	+	PBP2	1-1902/1902	===============	0/0	100.00	82.81	megares	MEG_5400	Drugs:betalactams:Penicillin_binding_protein:PBP2	
SRR11068401_assembly.fasta	5	117747	118101	-	RAMA	21-375/375	===============	0/0	94.67	80.00	megares	MEG_6044	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_regulator:RAMA	
SRR11068401_assembly.fasta	5	194657	195850	+	ACRA	1-1194/1194	===============	0/0	100.00	83.17	megares	MEG_399	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRA	
SRR11068401_assembly.fasta	5	195873	199004	+	ACRB	1-3132/3150	========/======	2/2	99.40	85.38	megares	MEG_401	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRB	
SRR11068401_assembly.fasta	5	325289	326515	+	GESA	1-1227/1227	===============	0/0	100.00	98.94	megares	MEG_3132	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESA	
SRR11068401_assembly.fasta	5	326512	329679	+	GESB	1-3168/3168	===============	0/0	100.00	99.02	megares	MEG_3133	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESB	
SRR11068401_assembly.fasta	5	329642	331153	+	GESC	1-1512/1512	===============	0/0	100.00	98.28	megares	MEG_3134	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESC	
SRR11068401_assembly.fasta	6	155380	158493	+	ACRD	1-3114/3114	===============	0/0	100.00	98.75	megares	MEG_404	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ACRD	
SRR11068401_assembly.fasta	7	9999	11423	-	MDTK	1-1425/1425	===============	0/0	100.00	98.67	megares	MEG_3760	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MDTK	
SRR11068401_assembly.fasta	7	145155	146393	+	MDTA	1-1242/1242	========/======	1/3	99.76	99.03	megares	MEG_3744	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTA	
SRR11068401_assembly.fasta	7	146393	149515	+	MDTB	1-3123/3123	===============	0/0	100.00	98.72	megares	MEG_3748	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTB	
SRR11068401_assembly.fasta	7	149516	152596	+	MDTC	1-3081/3081	===============	0/0	100.00	98.44	megares	MEG_3750	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTC	
SRR11068401_assembly.fasta	7	154005	155408	+	BAES	1-1404/1404	===============	0/0	100.00	98.72	megares	MEG_1194	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAES	
SRR11068401_assembly.fasta	7	155405	156127	+	BAER	1-723/723	===============	0/0	100.00	98.89	megares	MEG_1191	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAER	
SRR11068401_assembly.fasta	7	260547	261737	-	BCR	1-1191/1191	========/======	2/4	99.83	80.72	megares	MEG_1210	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:BCR	
SRR11068401_assembly.fasta	8	63417	65165	-	MSBA	1-1749/1749	===============	0/0	100.00	84.73	megares	MEG_4061	Drugs:Multi-drug_resistance:Multi-drug_ABC_efflux_pumps:MSBA	
SRR11068401_assembly.fasta	9	126597	128132	-	EMRB	1-1539/1539	========/======	1/3	99.81	84.28	megares	MEG_2725	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRB	
